playername,year,realERA,adjustedERA,diff
Mike Moore,1988,3.79,2.83,0.96
Ross Baumgarten,1980,3.41,2.45,0.96
Lou Tost,1942,3.70,2.74,0.96
Mark Gubicza,1986,3.74,2.79,0.95
Bob Forsch,1977,3.48,2.53,0.95
Clarence Mitchell,1923,4.78,3.83,0.95
Charlie Leibrandt,1988,3.19,2.24,0.95
Milt Pappas,1967,3.40,2.45,0.95
Sam McDowell,1966,2.92,1.97,0.95
Julio Valera,1992,3.76,2.81,0.95
Omar Olivares,1992,3.85,2.90,0.95
Livan Hernandez,2000,3.75,2.80,0.95
Luis Castillo,2018,4.30,3.35,0.95
Slick Castleman,1935,3.76,2.81,0.95
Doyle Alexander,1981,2.89,1.94,0.95
Charles Hudson,1985,3.89,2.94,0.95
Babe Adams,1921,3.01,2.06,0.95
Dick Ruthven,1974,4.02,3.07,0.95
Ted Bowsfield,1962,4.66,3.71,0.95
Roy Smith,1989,3.88,2.93,0.95
Shane Reynolds,1995,3.47,2.52,0.95
Jack Harshman,1955,3.33,2.38,0.95
Justin Masterson,2013,3.52,2.57,0.95
Mike Moore,1993,5.22,4.27,0.95
Ken Raffensberger,1952,2.83,1.88,0.95
Luis Severino,2017,2.98,2.03,0.95
Brett Anderson,2015,3.69,2.74,0.95
Doug Drabek,1989,2.82,1.87,0.95
Joe Niekro,1968,4.39,3.44,0.95
Chris Sale,2016,3.34,2.39,0.95
Chris Carpenter,2005,2.83,1.88,0.95
Rick Rhoden,1982,4.14,3.19,0.95
Tom Candiotti,1990,3.63,2.68,0.95
Warren Spahn,1948,3.73,2.78,0.95
Lee Grissom,1937,3.27,2.32,0.95
Vern Law,1964,3.51,2.56,0.95
Brian Meadows,1999,5.60,4.65,0.95
Eric King,1989,3.39,2.44,0.95
Don Black,1947,3.91,2.96,0.95
Marc Hall,1913,3.25,2.30,0.95
Johnny Klippstein,1952,4.88,3.93,0.95
Frank Sullivan,1954,3.34,2.39,0.95
Jerry Reuss,1971,4.74,3.79,0.95
Patrick Corbin,2013,3.41,2.46,0.95
Hal Gregg,1945,3.71,2.76,0.95
Jim Rooker,1969,3.82,2.87,0.95
Willard Nixon,1956,4.30,3.35,0.95
Hank Fischer,1964,3.77,2.82,0.95
General Crowder,1929,4.07,3.12,0.95
Mark Langston,1986,4.85,3.90,0.95
George Mogridge,1917,3.04,2.09,0.95
Paul Mitchell,1978,4.18,3.23,0.95
Mike Caldwell,1983,4.53,3.58,0.95
Anthony DeSclafani,2015,4.05,3.10,0.95
Roberto Hernandez,2010,3.77,2.82,0.95
Charlie Hough,1991,3.95,3.00,0.95
Nolan Ryan,1990,3.44,2.49,0.95
Chris Knapp,1978,4.25,3.30,0.95
Dennis Ribant,1966,3.50,2.55,0.95
Fred Toney,1923,3.99,3.04,0.95
Johnny Cueto,2017,4.52,3.57,0.95
Jeff Robinson,1988,2.86,1.91,0.95
Grady Adkins,1928,3.98,3.03,0.95
Mike Flanagan,1988,4.18,3.23,0.95
Ryan Vogelsong,2014,4.00,3.05,0.95
Bob Gibson,1973,2.77,1.82,0.95
Sal Maglie,1957,2.82,1.87,0.95
David Buchanan,2014,3.75,2.80,0.95
Rudy May,1975,3.08,2.13,0.95
Art Nehf,1923,4.57,3.62,0.95
Roy Patterson,1903,2.90,1.95,0.95
Sheriff Blake,1927,3.11,2.16,0.95
John Thomson,2004,3.72,2.77,0.95
Kris Benson,2004,4.31,3.36,0.95
Les Cain,1970,3.84,2.89,0.95
Early Wynn,1944,3.18,2.23,0.95
Jake Wade,1937,5.46,4.51,0.95
Ted Lyons,1925,3.12,2.17,0.95
Jason Jennings,2002,4.52,3.57,0.95
Al Orth,1904,3.36,2.41,0.95
Bob Rush,1950,3.74,2.79,0.95
John Denny,1985,3.82,2.87,0.95
Robin Roberts,1965,2.87,1.92,0.95
George Pipgras,1932,4.11,3.16,0.95
Ramon Martinez,1990,2.92,1.97,0.95
Red Ames,1915,2.70,1.75,0.95
Waite Hoyt,1921,3.29,2.34,0.95
Tommy John,1972,2.89,1.94,0.95
Fritz Peterson,1968,2.63,1.68,0.95
Jesse Petty,1928,4.01,3.06,0.95
Mickey Lolich,1963,3.06,2.11,0.95
Jake Odorizzi,2015,3.35,2.40,0.95
Bob Owchinko,1977,4.53,3.58,0.95
Bob Porterfield,1953,3.26,2.31,0.95
Framber Valdez,2023,3.45,2.50,0.95
Jake Westbrook,2004,3.50,2.55,0.95
Wes Ferrell,1929,3.73,2.78,0.95
Alan Benes,1997,2.89,1.94,0.95
Jesse Barnes,1916,1.80,0.85,0.95
Hiroki Kuroda,2010,3.39,2.44,0.95
Joe Horlen,1963,3.19,2.24,0.95
Tex Shirley,1945,3.56,2.61,0.95
Early Wynn,1950,3.25,2.30,0.95
Rudy Kallio,1918,3.92,2.97,0.95
Rasty Wright,1922,3.19,2.24,0.95
Lance McCullers,2015,3.22,2.27,0.95
Jack Russell,1929,4.02,3.07,0.95
Alex Kellner,1953,3.93,2.98,0.95
Tom Candiotti,1991,2.65,1.70,0.95
Greg Maddux,2002,2.62,1.67,0.95
Sid Hudson,1942,4.38,3.43,0.95
Clint Brown,1930,4.56,3.61,0.95
Jim Abbott,1990,4.51,3.56,0.95
Dick Coffman,1930,4.76,3.81,0.95
Eddie Lopat,1950,3.62,2.67,0.95
Schoolboy Rowe,1935,3.98,3.03,0.95
Dennis Blair,1974,3.27,2.32,0.95
Mike Mussina,2000,3.79,2.84,0.95
Harry Brecheen,1949,3.36,2.41,0.95
Jesse Flores,1945,3.52,2.57,0.95
Scott Bankhead,1988,3.07,2.12,0.95
Earl Wilson,1962,3.88,2.93,0.95
Sad Sam Jones,1931,4.08,3.13,0.95
Murry Dickson,1955,3.36,2.41,0.95
Hideo Nomo,1997,4.25,3.30,0.95
Harry Byrd,1952,3.33,2.38,0.95
Mike Boddicker,1985,4.07,3.12,0.95
Leo Kiely,1951,3.10,2.15,0.95
Dazzy Vance,1929,3.69,2.74,0.95
Sid Hudson,1953,4.13,3.18,0.95
Hank Borowy,1947,4.46,3.51,0.95
David Palmer,1987,4.90,3.95,0.95
Johnny Morrison,1924,4.16,3.21,0.95
Hank Johnson,1928,3.60,2.65,0.95
Ricky Bones,1994,3.43,2.48,0.95
Dave Fleming,1992,3.39,2.44,0.95
Ray Benge,1928,4.60,3.65,0.95
Jake Miller,1925,3.27,2.32,0.95
Tim Wakefield,2005,4.15,3.20,0.95
Johnny Kucks,1959,4.26,3.31,0.95
Bruce Hurst,1984,3.92,2.97,0.95
Arnie Portocarrero,1958,3.28,2.33,0.95
Larry French,1938,3.86,2.91,0.95
Brad Radke,2000,4.45,3.50,0.95
Ed Doheny,1902,2.44,1.49,0.95
Larry Benton,1929,4.13,3.18,0.95
Jeremy Hellickson,2013,5.24,4.29,0.95
Vern Bickford,1951,3.05,2.10,0.95
Denny Galehouse,1943,2.84,1.89,0.95
Mike Leake,2016,4.69,3.74,0.95
Ray Culp,1968,3.02,2.07,0.95
Ralph Terry,1965,3.74,2.79,0.95
Dennis Rasmussen,1986,3.88,2.93,0.95
Waite Hoyt,1926,4.30,3.35,0.95
Mike Caldwell,1979,3.29,2.34,0.95
Hal Newhouser,1941,4.85,3.90,0.95
Bob Friend,1953,4.60,3.65,0.95
Joe Magrane,1990,3.59,2.64,0.95
Blix Donnelly,1945,3.34,2.39,0.95
Sid Hudson,1949,4.23,3.28,0.95
Kirk McCaskill,1989,2.93,1.99,0.94
Harvey Haddix,1960,4.02,3.08,0.94
Vean Gregg,1914,3.41,2.47,0.94
Vic Keen,1924,3.69,2.75,0.94
Bryn Smith,1984,3.32,2.38,0.94
Rick Porcello,2014,3.42,2.48,0.94
Andy Replogle,1978,3.67,2.73,0.94
Zack Wheeler,2019,3.96,3.02,0.94
Sad Sam Jones,1920,3.68,2.74,0.94
Freddie Fitzsimmons,1929,4.17,3.23,0.94
Bob Veale,1967,3.66,2.72,0.94
David Cone,1991,3.29,2.35,0.94
Danny Jackson,1993,3.77,2.83,0.94
Billy O'Dell,1960,3.28,2.34,0.94
Roberto Hernandez,2007,3.06,2.12,0.94
Bruce Hurst,1987,4.41,3.47,0.94
Ed Heusser,1945,3.71,2.77,0.94
Scott Erickson,1996,5.02,4.08,0.94
Bob Gibson,1962,2.85,1.91,0.94
Bob Knepper,1982,4.46,3.52,0.94
Rollie Naylor,1923,3.37,2.43,0.94
Joe Hatten,1947,3.55,2.61,0.94
John Smiley,1989,2.81,1.87,0.94
Ross Detwiler,2012,3.58,2.64,0.94
Steve Barber,1967,4.07,3.13,0.94
Rube Ehrhardt,1925,4.70,3.76,0.94
Rick Sutcliffe,1982,2.86,1.92,0.94
Denny McLain,1966,3.92,2.98,0.94
Zack Greinke,2013,2.63,1.69,0.94
Hal Jeffcoat,1956,3.85,2.91,0.94
Scott Karl,1999,4.78,3.84,0.94
George Mogridge,1916,2.51,1.57,0.94
Chuck Estrada,1960,3.60,2.66,0.94
Jeremy Guthrie,2011,4.37,3.43,0.94
Dick Tidrow,1978,3.83,2.89,0.94
Ed Holley,1932,4.09,3.15,0.94
Clay Kirby,1970,4.59,3.65,0.94
Joe Coleman,1975,5.55,4.61,0.94
Lance Lynn,2013,3.97,3.03,0.94
Earl Moore,1904,2.27,1.33,0.94
Eddie Cicotte,1920,3.28,2.34,0.94
Andy Hawkins,1988,3.35,2.41,0.94
Roger Bailey,1997,4.29,3.35,0.94
Dick Errickson,1941,4.49,3.55,0.94
Bill Travers,1979,4.13,3.19,0.94
Mike Scott,1987,3.23,2.29,0.94
Stan Bahnsen,1971,3.30,2.36,0.94
Ed Rakow,1962,4.32,3.38,0.94
Dave LaPoint,1984,3.96,3.02,0.94
Curt Schilling,2000,3.81,2.87,0.94
C.J. Wilson,2010,3.35,2.41,0.94
Colby Lewis,2010,3.72,2.78,0.94
Roy Oswalt,2010,2.73,1.79,0.94
Clint Brown,1931,4.67,3.73,0.94
Buddy Black,1989,3.43,2.49,0.94
Jose Quintana,2016,3.20,2.26,0.94
Stan Bahnsen,1975,4.67,3.73,0.94
Rip Hagerman,1915,3.11,2.17,0.94
Jose Berrios,2019,3.68,2.74,0.94
Jesse Jefferson,1978,4.43,3.49,0.94
Tex Carleton,1936,3.79,2.85,0.94
Jered Weaver,2011,2.41,1.47,0.94
Jeff Niemann,2009,3.85,2.91,0.94
Frank Lary,1959,3.55,2.61,0.94
Trevor Bauer,2021,2.59,1.65,0.94
Rick Wise,1978,4.40,3.46,0.94
Jack Harshman,1957,4.21,3.27,0.94
Allie Reynolds,1945,3.09,2.15,0.94
Bill Bonham,1975,4.69,3.75,0.94
Dennis Cook,1992,3.91,2.97,0.94
Rick Reed,1997,2.98,2.04,0.94
Rick Honeycutt,1979,4.00,3.06,0.94
Kevin Kobel,1979,3.53,2.59,0.94
Ted Lyons,1929,3.91,2.97,0.94
Orval Grove,1943,3.02,2.08,0.94
Ken Forsch,1971,2.68,1.74,0.94
Warren Spahn,1952,3.06,2.12,0.94
Chase Anderson,2018,3.93,2.99,0.94
Mark Clark,1998,4.84,3.90,0.94
Mel Harder,1943,3.09,2.15,0.94
Mike Mussina,2004,4.59,3.65,0.94
Doyle Alexander,1980,4.20,3.26,0.94
Triston McKenzie,2022,2.92,1.98,0.94
Scott Kazmir,2016,4.56,3.62,0.94
A.J. Burnett,2014,4.59,3.65,0.94
Hank Johnson,1931,4.94,4.00,0.94
Ed Poole,1902,2.15,1.21,0.94
Bob Buhl,1962,4.00,3.06,0.94
Oscar Tuero,1919,3.21,2.27,0.94
Ken Reynolds,1971,4.68,3.74,0.94
Jim Lonborg,1965,4.52,3.58,0.94
Mike Nagy,1970,4.35,3.41,0.94
Gil Meche,2006,4.48,3.54,0.94
Brian Holman,1991,3.69,2.75,0.94
Sam Jones,1957,3.66,2.72,0.94
Dennis Lamp,1982,4.15,3.21,0.94
Bartolo Colon,2013,2.65,1.71,0.94
Speed Martin,1921,4.35,3.41,0.94
Jim Abbott,1989,3.92,2.98,0.94
Mike Garcia,1949,2.36,1.42,0.94
Paul Zahniser,1926,4.70,3.76,0.94
John Lannan,2011,3.70,2.76,0.94
Dick Drago,1974,4.09,3.15,0.94
Red Lucas,1934,4.56,3.62,0.94
Matt Garza,2009,3.95,3.01,0.94
Ray Burris,1975,4.13,3.19,0.94
Chuck Finley,1988,4.17,3.23,0.94
Danny Duffy,2014,2.55,1.61,0.94
Wheezer Dell,1916,2.50,1.56,0.94
Bert Blyleven,1980,3.77,2.83,0.94
Jon Garland,2010,3.47,2.53,0.94
Tom Glavine,1992,2.76,1.82,0.94
Kent Bottenfield,1999,3.97,3.03,0.94
Tim Belcher,1993,4.46,3.52,0.94
Milt Pappas,1962,3.95,3.01,0.94
Fritz Ostermueller,1946,2.76,1.82,0.94
Rich Hill,2021,3.76,2.82,0.94
Tom Glavine,1997,2.96,2.02,0.94
Ralph Terry,1959,3.86,2.92,0.94
Mike Norris,1980,2.53,1.59,0.94
Chuck Finley,1996,4.16,3.22,0.94
Rick Mahler,1982,4.32,3.38,0.94
Lon Warneke,1937,4.33,3.39,0.94
Phil Ortega,1965,4.95,4.01,0.94
Earl Whitehill,1932,4.56,3.62,0.94
Doug Bird,1976,3.49,2.55,0.94
CC Sabathia,2003,3.60,2.66,0.94
Guy Bush,1928,3.67,2.73,0.94
Jason Marquis,2007,4.43,3.49,0.94
Paul Minner,1953,4.35,3.41,0.94
Trevor Wilson,1992,4.21,3.27,0.94
Derek Holland,2013,3.42,2.48,0.94
Ted Lyons,1930,3.80,2.86,0.94
Boof Bonser,2007,4.92,3.98,0.94
Tom Koehler,2014,3.81,2.87,0.94
Hank Borowy,1946,3.83,2.89,0.94
Vern Ruhle,1980,2.30,1.36,0.94
Dan Schatzeder,1979,3.06,2.12,0.94
Dave Dravecky,1985,2.77,1.83,0.94
Sugar Cain,1934,4.40,3.46,0.94
Scott Garrelts,1990,4.15,3.21,0.94
Orval Grove,1944,3.71,2.77,0.94
Dan Haren,2010,3.91,2.97,0.94
Don Wilson,1974,2.92,1.98,0.94
Tom Zachary,1930,4.59,3.65,0.94
Vern Kennedy,1939,5.61,4.67,0.94
Thornton Lee,1935,3.91,2.98,0.93
Bernie Boland,1917,2.71,1.78,0.93
Dillon Gee,2013,3.62,2.69,0.93
Ralph Birkofer,1934,3.94,3.01,0.93
Red Ruffing,1928,4.09,3.16,0.93
Ricky Nolasco,2008,3.61,2.68,0.93
Mark Bomback,1980,3.81,2.88,0.93
Shane Rawley,1987,4.39,3.46,0.93
Gene Conley,1956,3.07,2.14,0.93
Spec Shea,1953,3.94,3.01,0.93
Brad Radke,1997,3.87,2.94,0.93
Jarrod Washburn,2006,4.67,3.74,0.93
Justin Verlander,2008,4.84,3.91,0.93
Bryn Smith,1988,3.00,2.07,0.93
Hector Santiago,2013,3.51,2.58,0.93
Allen Russell,1919,3.12,2.19,0.93
Cory Lidle,2006,4.83,3.90,0.93
Jim Abbott,1995,3.70,2.77,0.93
Pete Harnisch,1992,3.70,2.77,0.93
Tom Griffin,1969,3.54,2.61,0.93
Scott Olsen,2008,4.20,3.27,0.93
Rick Reuschel,1979,3.62,2.69,0.93
Danny MacFayden,1928,4.71,3.78,0.93
Kirk Rueter,1998,4.36,3.43,0.93
Wayne Twitchell,1977,4.21,3.28,0.93
Mike Cuellar,1968,2.72,1.79,0.93
Willie Blair,1998,4.98,4.05,0.93
Jim Perry,1965,2.45,1.52,0.93
Andrew Cashner,2017,3.40,2.47,0.93
Ken Holtzman,1976,3.65,2.72,0.93
Danny Jackson,1988,2.73,1.80,0.93
Dick Rudolph,1913,3.36,2.43,0.93
Bob Veale,1966,3.02,2.09,0.93
Ted Lilly,2011,3.97,3.04,0.93
Johnny Antonelli,1957,3.91,2.98,0.93
Bob Welch,1984,3.67,2.74,0.93
Chris Bassitt,2021,3.15,2.22,0.93
Masahiro Tanaka,2015,3.51,2.58,0.93
Virgil Barnes,1925,3.51,2.58,0.93
Alfredo Simon,2014,3.44,2.51,0.93
Sad Sam Jones,1918,1.96,1.03,0.93
Win Noyes,1917,2.91,1.98,0.93
Carl Erskine,1955,3.72,2.79,0.93
Chris Carpenter,2011,3.45,2.52,0.93
Gordon Rhodes,1933,3.88,2.95,0.93
Britt Burns,1981,2.66,1.73,0.93
Spud Chandler,1940,4.63,3.70,0.93
Braden Looper,2009,5.22,4.29,0.93
Dave McNally,1966,3.20,2.27,0.93
Johnny Sain,1947,3.58,2.65,0.93
Danny MacFayden,1932,4.31,3.38,0.93
Russ Ortiz,2002,3.61,2.68,0.93
Wade Davis,2011,4.45,3.52,0.93
Moose Haas,1984,4.01,3.08,0.93
Pete Harnisch,1990,4.34,3.41,0.93
Chris Carpenter,2001,4.09,3.16,0.93
Andy Benes,1998,3.97,3.04,0.93
Doyle Alexander,1989,4.44,3.51,0.93
Steve Hargan,1967,2.65,1.72,0.93
George Smith,1921,5.17,4.24,0.93
Zac Gallen,2022,2.54,1.61,0.93
Dave Stewart,1991,5.18,4.25,0.93
Turk Farrell,1963,3.02,2.09,0.93
Vinegar Bend Mizell,1958,3.43,2.50,0.93
Alex Kellner,1951,4.59,3.66,0.93
Don Sutton,1976,3.06,2.13,0.93
Murry Dickson,1946,2.23,1.30,0.93
Jack Scott,1927,4.88,3.95,0.93
Fred Norman,1974,3.19,2.26,0.93
Aaron Cook,2008,3.96,3.03,0.93
Dick Drago,1969,3.70,2.77,0.93
Dave LaPoint,1983,3.95,3.02,0.93
John Burkett,1997,4.56,3.63,0.93
George Winter,1904,2.40,1.47,0.93
Bill McCahan,1947,3.29,2.36,0.93
Armando Reynoso,1996,4.96,4.03,0.93
Jack McDowell,1991,3.41,2.48,0.93
CC Sabathia,2016,3.91,2.98,0.93
Charles Hudson,1984,4.04,3.11,0.93
Geremi Gonzalez,2003,3.91,2.98,0.93
Dan Haren,2008,3.33,2.40,0.93
Clayton Kershaw,2010,2.91,1.98,0.93
Gil Meche,2008,3.98,3.05,0.93
Lee Meadows,1922,4.18,3.25,0.93
Danny Cox,1984,4.07,3.14,0.93
Greg Harris,1990,4.07,3.14,0.93
Red Barrett,1944,4.10,3.17,0.93
Junior Thompson,1940,3.44,2.51,0.93
Tim Leary,1986,4.39,3.46,0.93
Greg Maddux,2000,3.00,2.07,0.93
Harry Byrd,1954,3.01,2.08,0.93
Jose Quintana,2015,3.36,2.43,0.93
Vern Kennedy,1940,5.64,4.71,0.93
Lew Burdette,1963,3.96,3.03,0.93
Red Faber,1930,3.91,2.98,0.93
Bill Lee,1945,3.69,2.76,0.93
Nelson Briles,1968,2.81,1.88,0.93
Gary Peters,1965,3.63,2.70,0.93
John Denny,1976,2.52,1.59,0.93
Bob McClure,1982,4.31,3.38,0.93
Ken Kravec,1978,4.08,3.15,0.93
Allen Watson,1996,4.61,3.68,0.93
Ubaldo Jimenez,2010,2.88,1.95,0.93
Pete Broberg,1975,4.33,3.40,0.93
Fred Heimach,1923,3.73,2.80,0.93
Rick Reed,2001,4.05,3.12,0.93
Art Ditmar,1959,2.74,1.81,0.93
Randy Wolf,2004,4.28,3.35,0.93
Wes Ferrell,1937,5.01,4.08,0.93
Woodie Fryman,1978,4.11,3.18,0.93
CC Sabathia,2008,2.70,1.77,0.93
Nino Espinosa,1979,3.65,2.72,0.93
James Shields,2007,3.85,2.92,0.93
John Smoltz,1991,3.80,2.87,0.93
Jim Shaw,1920,3.98,3.05,0.93
Ned Garver,1958,4.09,3.16,0.93
Harry Kelley,1937,5.11,4.18,0.93
Bobo Newsom,1942,4.78,3.85,0.93
Eddie Lopat,1944,3.29,2.36,0.93
Shelby Miller,2014,3.76,2.83,0.93
Dan Pfister,1962,4.22,3.29,0.93
Rick Wise,1968,4.54,3.61,0.93
Chad Gaudin,2007,4.42,3.49,0.93
Sam McDowell,1971,3.41,2.48,0.93
Lynn McGlothen,1976,3.79,2.86,0.93
Ray Benge,1932,4.06,3.13,0.93
Jose Lima,1999,3.58,2.65,0.93
Slim Harriss,1922,5.11,4.18,0.93
Jeff Robinson,1984,4.46,3.53,0.93
Chris Carpenter,1998,4.67,3.74,0.93
Jim Hannan,1969,3.68,2.75,0.93
Don Robinson,1978,3.50,2.57,0.93
Dick Littlefield,1954,3.78,2.85,0.93
Steve Renko,1975,4.10,3.17,0.93
Ron Darling,1992,3.66,2.73,0.93
Lou Brissie,1950,4.15,3.22,0.93
Jeremy Guthrie,2010,3.83,2.90,0.93
Dock Ellis,1972,2.70,1.77,0.93
Mike Krukow,1984,4.64,3.71,0.93
Red Ruffing,1931,4.06,3.13,0.93
Don Robinson,1989,3.45,2.52,0.93
Otto Hess,1913,3.83,2.90,0.93
Joe Coleman,1954,3.34,2.42,0.92
Bill Donovan,1902,2.79,1.87,0.92
Nixey Callahan,1902,3.59,2.67,0.92
Brian Lawrence,2002,3.64,2.72,0.92
Chris Tillman,2013,3.71,2.79,0.92
Mort Cooper,1939,3.37,2.45,0.92
Joe Decker,1974,3.29,2.37,0.92
Joe Benz,1912,2.64,1.72,0.92
Casey Mize,2021,3.71,2.79,0.92
Max Butcher,1942,2.98,2.06,0.92
Gordon Rhodes,1936,5.93,5.01,0.92
Mark Hendrickson,2006,4.44,3.52,0.92
Doug Drabek,1994,2.84,1.92,0.92
Phil Regan,1963,3.83,2.91,0.92
Chris Carpenter,2006,3.09,2.17,0.92
Joe Sparma,1968,3.85,2.93,0.92
Jim Wilson,1956,4.40,3.48,0.92
Carlos Silva,2004,4.21,3.29,0.92
Weldon Wyckoff,1914,3.01,2.09,0.92
Jason Schmidt,1999,4.19,3.27,0.92
Scott Olsen,2007,5.81,4.89,0.92
Jack Morris,1991,3.43,2.51,0.92
Jim Wilson,1955,3.52,2.60,0.92
Matt Cain,2008,3.76,2.84,0.92
Greg Hibbard,1989,3.21,2.29,0.92
David Price,2016,3.99,3.07,0.92
Cliff Melton,1942,2.90,1.98,0.92
Steve Trachsel,2004,4.00,3.08,0.92
Roy Halladay,2002,2.93,2.01,0.92
Matt Garza,2008,3.70,2.78,0.92
Dennis Bennett,1962,4.07,3.15,0.92
Curt Simmons,1956,3.38,2.46,0.92
Rick Sutcliffe,1992,4.47,3.55,0.92
Milt Pappas,1960,3.43,2.51,0.92
Dave Boswell,1966,3.27,2.35,0.92
Kevin Brown,1997,2.69,1.77,0.92
Jamey Wright,2000,4.07,3.15,0.92
Steve McCatty,1984,4.77,3.85,0.92
Bill Lohrman,1940,3.76,2.84,0.92
Mark Buehrle,2009,3.84,2.92,0.92
Jerry Nops,1901,3.77,2.85,0.92
Mel Parnell,1952,3.67,2.75,0.92
John Whitehead,1937,3.98,3.06,0.92
Al Orth,1903,4.52,3.60,0.92
Joaquin Andujar,1984,3.34,2.42,0.92
John Whitehead,1936,4.44,3.52,0.92
Ken Forsch,1982,3.88,2.96,0.92
Greg Harris,1993,4.59,3.67,0.92
Bert Gallia,1915,2.29,1.37,0.92
Rip Sewell,1940,2.83,1.91,0.92
Whit Wyatt,1932,5.10,4.18,0.92
Bert Blyleven,1977,2.72,1.80,0.92
Bob Walk,1993,5.68,4.76,0.92
Dennis Rasmussen,1989,4.26,3.34,0.92
Bernie Boland,1918,2.58,1.66,0.92
Allen Sothoron,1924,3.59,2.67,0.92
Ben Sheets,2003,4.45,3.53,0.92
Vic Aldridge,1925,3.75,2.83,0.92
Bill McGee,1938,3.53,2.61,0.92
Paul Thormodsgard,1977,4.62,3.70,0.92
Joe Niekro,1967,3.56,2.64,0.92
Charlie Shields,1902,4.54,3.62,0.92
Tanner Roark,2016,2.86,1.94,0.92
Hal Brown,1964,3.99,3.07,0.92
Doc Medich,1976,3.61,2.69,0.92
Bill Sherdel,1925,3.24,2.32,0.92
Dizzy Trout,1945,3.32,2.40,0.92
Alex Ferguson,1923,4.21,3.29,0.92
Adam Eaton,2005,4.05,3.13,0.92
Jack Kralick,1964,3.05,2.13,0.92
Johnny Cueto,2015,3.44,2.52,0.92
Dave Burba,1998,4.14,3.22,0.92
Mike Morgan,1993,4.03,3.11,0.92
Chris Sale,2017,2.90,1.98,0.92
R.A. Dickey,2015,3.91,2.99,0.92
Pete Donohue,1924,3.62,2.70,0.92
Scott McGregor,1985,4.84,3.92,0.92
Ed Halicki,1978,2.86,1.94,0.92
Chuck Dobson,1971,3.81,2.89,0.92
Lefty Tyler,1913,3.08,2.16,0.92
Dock Ellis,1975,3.84,2.92,0.92
Derek Holland,2011,3.95,3.03,0.92
Gil Meche,2007,3.67,2.75,0.92
Tim Hudson,2001,3.37,2.45,0.92
Bob Chesnes,1948,3.64,2.72,0.92
Arnie Portocarrero,1954,4.01,3.09,0.92
Joe Blanton,2010,4.74,3.82,0.92
Jack Billingham,1971,3.39,2.47,0.92
Ken Raffensberger,1953,3.93,3.01,0.92
Elam Vangilder,1922,3.39,2.47,0.92
Jose Rosado,1997,4.69,3.77,0.92
Alex Cobb,2013,2.76,1.84,0.92
Jerry Bell,1973,4.08,3.16,0.92
Pete Falcone,1975,4.14,3.22,0.92
Bump Hadley,1933,3.98,3.06,0.92
Carl Erskine,1956,4.20,3.28,0.92
Oral Hildebrand,1934,4.63,3.71,0.92
Frank Tanana,1985,4.27,3.35,0.92
Joe Haynes,1948,4.30,3.38,0.92
Eduardo Rodriguez,2019,3.81,2.89,0.92
Johnny Podres,1963,3.56,2.64,0.92
Jack Morris,1985,3.33,2.41,0.92
Dick Donovan,1964,4.32,3.40,0.92
Matt Cain,2010,3.14,2.22,0.92
John Smiley,1994,3.86,2.94,0.92
Michael Wacha,2014,3.20,2.28,0.92
Ray Burris,1984,3.32,2.40,0.92
Tim Lollar,1983,4.61,3.69,0.92
Felix Hernandez,2009,2.49,1.57,0.92
Mike Leake,2013,3.37,2.45,0.92
Tiny Bonham,1945,3.29,2.37,0.92
Jesse Petty,1929,4.00,3.08,0.92
Mickey Lolich,1968,3.33,2.41,0.92
Bill Wight,1949,3.31,2.39,0.92
Steve Carlton,1984,3.58,2.66,0.92
Charlie Root,1937,3.86,2.94,0.92
Jim Umbarger,1976,3.15,2.23,0.92
John Burkett,1991,4.21,3.29,0.92
Rodrigo Lopez,2002,3.72,2.80,0.92
Storm Davis,1986,3.62,2.70,0.92
Doug McWeeny,1926,3.30,2.38,0.92
R.A. Dickey,2013,4.21,3.29,0.92
Esteban Loaiza,1997,4.19,3.27,0.92
Rick Porcello,2017,4.65,3.73,0.92
Earl Whitehill,1925,4.72,3.80,0.92
Jack Chesbro,1901,2.38,1.46,0.92
Tommy Thomas,1926,3.99,3.07,0.92
Ben Sheets,2002,4.15,3.23,0.92
Earl Hamilton,1913,2.35,1.43,0.92
John Candelaria,1975,2.76,1.84,0.92
Yordano Ventura,2016,4.45,3.53,0.92
Mike McCormick,1969,3.23,2.31,0.92
A.J. Burnett,2013,3.30,2.38,0.92
Jim Hannan,1968,2.68,1.76,0.92
Gary Peters,1971,4.43,3.51,0.92
Tim Belcher,1996,3.92,3.00,0.92
Bucky Walters,1938,4.19,3.27,0.92
Vic Aldridge,1926,4.12,3.20,0.92
Roger Nelson,1969,3.31,2.39,0.92
Bill Stafford,1962,3.65,2.73,0.92
Walt Terrell,1985,3.85,2.93,0.92
Denny Galehouse,1942,3.54,2.62,0.92
Joe Magrane,1988,2.18,1.26,0.92
Mike Witt,1981,3.27,2.35,0.92
Gaylord Perry,1966,3.02,2.10,0.92
Kyle Bradish,2023,2.83,1.91,0.92
Andy Ashby,1995,2.94,2.03,0.91
Collin McHugh,2014,2.73,1.82,0.91
Dennis Rasmussen,1988,3.43,2.52,0.91
Charlie Hough,1986,3.79,2.88,0.91
Rip Collins,1927,4.73,3.82,0.91
Hal White,1942,3.01,2.10,0.91
George Uhle,1928,4.23,3.32,0.91
Ernie Wingard,1924,3.61,2.70,0.91
Danny MacFayden,1931,4.03,3.12,0.91
